ID,City,District,ScenicSpotName,NewCategory,Address,Description,OpenTime,Phone,TravelInfo,WebsiteUrl,Class1,Class2,Class3,Keyword,ParkingInfo,Position,Level,Picture,MapUrl,DescriptionDetail,室內室外分類
11,臺北市,中山區,命理街,🛍️ 商圈市集類,臺北市中山區行天宮地下道東邊十號,,各店家營業時間不同,886-2-2720-8889,,,其他,,,,,"{'PositionLon': 121.53328704833984, 'PositionLat': 25.062620162963867, 'GeoHash': 'wsqqtd9b6'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/89559', 'PictureDescription1': '命理街'}",,松江路命理街成立時間已有30多年之久，就位於行天宮前的民權東路、松江路人行地下道，早年拜行天宮香客川流不息之賜，許多民眾到廟內求籤，也會順道至命理街找老師，再確認一次答案。由於許多老師命理預測未來功力神準，久而久之名氣不逕而走，加上國際觀光客的推波助瀾，讓命理街紅到國外，許多日本、香港、韓國等電視媒體和藝人，也都慕名而來算命、拍攝節目，小小的命理諮詢室裡掛滿來自國外藝人合照的相片，就不難發覺此處人氣非常旺。,室外
12,臺北市,中山區,四平陽光商圈,🛍️ 商圈市集類,臺北市中山區四平街71號,,每日11:00-19:00,886-2-25018531,,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=CB6640102521B1D8,小吃/特產類,,,,,"{'PositionLon': 121.53408813476562, 'PositionLat': 25.05367088317871, 'GeoHash': 'wsqqt8fkj'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/176127', 'PictureDescription1': '四平陽光商圈'}",,四平陽光商圈與夜市有相似、有相異，最大不同在於，它是日間開放。街道徒步區上隨處可見露天咖啡座及咖啡香、不定時的街頭藝人表演驚喜、懸掛於天空隨風飄揚的四色布旗，讓這條不算長的徒步區增添了許多浪漫情懷與無限想像過去。隨著國際化及觀光化的趨勢，到此的外國觀光客日益增多，商家除了可以用簡單的英、日文與外國觀光客溝通之外，鄰近的六福客棧也成立外籍旅客服務中心，提供外籍觀光客免費的諮詢導覽服務。部分文字來源／台北市商業處網站,室外
13,臺北市,中山區,國民革命忠烈祠,🏯 歷史人文類,臺北市中山區北安路139號,,全年除春祭（3月29日）、秋祭（9月3日）祭典前一日及當日中午前暫停開放外，均免費對外開放，每日參觀時間自上午0900時至下午1700時,886-2-28854162,,https://afrc.mnd.gov.tw/faith_martyr/index.aspx,古蹟類,廟宇類,,,,"{'PositionLon': 121.53312683105469, 'PositionLat': 25.078380584716797, 'GeoHash': 'wsqqtt3sp'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/215692', 'PictureDescription1': '國民革命忠烈祠'}",,國民革命忠烈祠背倚青山，面臨基隆河，建於1969年，主建築型式仿北京故宮太和殿，雄偉壯麗，象徵著烈士們成仁取義的大無畏精神。四周有一萬餘坪的青草地，在群山的拱衛中，營造出一種清幽而肅穆的氣氛，更烘托出建築物的莊嚴。中華民國成立前的革命烈士，及抗日戰爭及國共戰爭中犧牲的將士官兵，皆供奉於此，讓後人得以追思眾將士之愛國精神。在忠烈祠大門前站崗的衛兵，個個訓練嚴謹，總是雄偉站立著。每小時進行一次的衛兵交接換哨儀式，也甚受觀光客歡迎，整齊劃一的動作，迅速確實，抬頭挺胸的步伐，展現出士兵們雄偉的氣度，經常吸引觀光客拍照紀念。,室內
14,臺北市,中山區,圓山大飯店,⛰️ 自然生態類,臺北市中山區中山北路四段1巷1號,,全天開放,886-2-28868888,,https://www.grand-hotel.org/TW/index.aspx,自然風景類,,,,,"{'PositionLon': 121.52629089355469, 'PositionLat': 25.078609466552734, 'GeoHash': 'wsqqtmktr'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/64181', 'PictureDescription1': '圓山大飯店'}",,圓山大飯店創立於民國41年（西元1952年），十四層宮殿式大樓，巍峨高聳於圓山之腰，前臨基隆河、後倚陽明山、東望松山、西眺淡水。飯店紅柱金瓦氣勢宏偉的外觀，襯托富麗堂皇的古典氣氛，傳達了中國的藝術之美，是台北市的代表地標之ㄧ，聞名世界。是中外人士觀光住宿或商務會議的最佳選擇。圓山的美，在於中國式的雄偉建築和富麗堂皇的古典氣派，圓山的神秘，在於傳奇性的歷史色彩和祕道傳說，圓山的寧靜清幽，在於它的遠離塵囂和鄰近閒情雅緻的風景線。百年金龍原本只是設置於台灣神社前的銅龍，在圓山飯店增建廳舍時特別保留原貌，完美呈現於金龍餐廳中，並在七十六年整修時，鍍上24K金，特別的是這條蟠龍只有三爪，和中國傳統的四爪或五爪龍不同。梅花藻井圓山大飯店大廳中央天花板有一口梅花造型的藻井，梅花中央五條金龍環繞一顆龍珠，意味「五福臨門」：藻井內周圍雖有23條金龍、16隻鳳凰，取其「3」諧音「升」意指步步高升，「16」伴隨大梅花「發」，則有一路發之意，梅花藻井象徵龍鳳呈祥，意義深遠。飛簷斗拱屋頂的飛簷與斗拱，道出中國的古老文明。垂脊上方一排蹲獸，盤據在挑出的飛簷之上，在正脊、垂脊間安置的鴟尾，是一種瓦製的獸型飾物；而屋頂下方，華麗但精緻有力的斗拱結構，這是中國建築最令人稱奇的堂奧。大廳落地玻璃門圓山大飯店正門的大型落地玻璃窗，典雅端正，但仔細觀察門上所繪紋路，就會發現其中暗藏六個古字「中華民國萬歲」，回溯重建圓山飯店時的時空背景，可以看出時空背景的轉換，及設計師創作時的巧思。石敢當牌樓前石階入口所豎立的大石塊石碑上，刻有于右任先生親筆所題的草書，龍飛鳳舞，筆力遒勁的四個大字『劍潭勝跡』，經過多方查證，這四個字表達出整個圓山就是聖地的意思，也因為如此，維繫了圓山百年人氣不墜的崇高地位。,室內
15,臺北市,中山區,圓山自然景觀公園,⛰️ 自然生態類,臺北市中山區玉門街33號,,,886-2-25850192,,,都會公園類,自然風景類,自然風景類,,,"{'PositionLon': 121.52230072021484, 'PositionLat': 25.074989318847656, 'GeoHash': 'wsqqtkcb6'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/182777', 'PictureDescription1': '圓山自然景觀公園'}",,圓山自然景觀公園原為兒童育樂中心，於2014年關閉後經整建改名圓山自然景觀公園，目前該公園仍保留摩天輪及旋轉木馬，讓兒童育樂中心的回憶永遠存在民眾心中。(資料來源:公園走透透 臺北新花漾),室外
16,臺北市,中山區,基隆河河濱自行車道,🌳 都會休閒類,臺北市中山區濱江街基十號疏散門,,全天開放,886-2-27258149,,https://heo.gov.taipei/cp.aspx?n=E8DE4F6D074A4ADD,遊憩類,,都會公園類,,,"{'PositionLon': 121.52955627441406, 'PositionLat': 25.073009490966797, 'GeoHash': 'wsqqtkrhg'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/65476', 'PictureDescription1': '基隆河河濱自行車道'}",,從左岸的林安泰疏散門進入河濱自行車道，遊客可以看見記錄著基隆河緣起、整治故事的解說牌，讓民眾在運動休閒之餘，還能了解基隆河長長的歷史故事。大佳河濱公園是屬河床填土後的新生地，放眼望去盡是綠野草皮，靠西之地建設成都會型綠化公園，其中以中山橋到大直橋間段的親水公園最具特色，地標「希望之泉」的噴泉設計，高達25層樓高的扇形噴泉水幕，精采的水舞、夜晚亮麗的五彩霓虹燈光，整個河濱之地瞬間成為繽紛亮麗，背景在圓山飯店古典輝煌的紅色建築陪襯下，景致格外好看、令人難忘，可以說是市區閤家老少、戀愛男女朋友約會的最佳去處。遊客若是從右岸的美堤疏散門進入，也同樣可以看見堤防壁上用圖案細說基隆河的歷史故事，同樣精彩耀眼，夜遊基隆河，更可看到眩麗的摩天輪及內湖科技園區夜景。,室外
17,臺北市,中山區,大佳河濱公園,🌳 都會休閒類,臺北市中山區大佳里,,開放空間,886-2-27126390,,https://heo.gov.taipei/News_Content.aspx?n=E65DBD99C91AEAC4&sms=3A0FD6D3764BFBA7&s=0A0218A08C6748A8,都會公園類,,都會公園類,,,"{'PositionLon': 121.5408935546875, 'PositionLat': 25.07464027404785, 'GeoHash': 'wsqqtsxqk'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/222420', 'PictureDescription1': '大佳河濱公園'}",,大佳河濱公園位於中山區中山橋和大直橋之間，是基隆河截彎取直後，經市政府開發建設而成的都會型綠化公園。面積廣大，進入園區映入眼簾的就是一大片一望無際的廣闊草園，還可以遙望美麗華的摩天輪，景色優美。公園內有五大遊戲區及出租腳踏車區，皆具不同特色。雙道滑索區設置了單點式及座椅式的滑索，可以讓孩子們體驗不同的樂趣；共融式沙坑區內有溜滑梯、攀爬設施、沙坑，還有遮陽區可讓家長休息；山丘溜滑梯遊戲區有8道磨石溜滑梯、攀爬網及拉繩，不用怕玩不到溜滑梯；鞦韆及章魚海豚地景區，5座特色鞦韆，還有大型章魚地景、平衡木、球狀躲藏區等多樣遊樂設備；兒童戲水區開放時間為每年6~9月，設有大型圓圈、圓柱、巨型花朵等噴水設施，可愛又好玩，還有有一座大型噴水水景，中央水柱最高高達75公尺，利用水景高低強弱的視覺變化，展現其律動的特色。園內還有運動公園，有籃、網、羽、槌球場等運動設施，以及環繞園區數公里長的自行車道(園內提供自行車出租)。大佳河濱公園由於場地寬闊、停車方便、環境優美，例假日除了有許多民眾在此嬉戲運動之外，也不定期舉辦各項大型活動，展現臺北市都會活力朝氣的一面。,室外
18,臺北市,中山區,大佳碼頭,🌳 都會休閒類,臺北市中山區大佳碼頭,,開放空間,886-2-27208889,,,遊憩類,,,,,"{'PositionLon': 121.53742218017578, 'PositionLat': 25.07588005065918, 'GeoHash': 'wsqqtsuve'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/63327', 'PictureDescription1': '大佳碼頭'}",,大佳碼頭位於圓山基隆河左岸，圓山昔稱圓仔山，是大龍峒地形上的龍頭之地，由於基隆河流經，過去曾是海水進出的湖沼地區，經過開挖發掘的圓山遺址及貝塚，證明當時先民生活的位址。緊依著圓山的劍潭之地，因國姓爺鄭成功插劍水潭取水而得名，日據時期日人曾於今圓山飯店旁忠烈祠西側之地，興建臺灣神社及神宮外苑花園，由此可見其地理位置之重要性。大佳碼頭位於基隆河南岸、大直橋以西約200公尺的地方。這裡是「藍色水路」的遊艇碼頭，從這裡有大佳到圓山、大佳到內湖科學園區單點來回兩個航線。,室外
19,臺北市,中山區,大直植福宮,🏯 歷史人文類,臺北市中山區北安路608巷14弄1號,,週一-週日:5:00-21:00,886-2-25323316,,,廟宇類,,,,,"{'PositionLon': 121.55049133300781, 'PositionLat': 25.081819534301758, 'GeoHash': 'wsqqtyn25'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/65938', 'PictureDescription1': '大直植福宮'}",,大直植福宮乃大直地區居民之生活精神信仰中心(含中山區、內湖區、士林區)，也是國際觀光團寺廟建築暨文化觀光旅遊勝地之一。大直植福宮至今已有二百多年歷史，供奉道教神『福德正神』為主神，遵照道廟體制和精神，安祀配神，以宏揚道教教義、樹立民間正信、導正人心向善、淨化社會暨發揚民俗固有文化道德及辦理社會慈善公益事業為宗旨。另外大直植福宮亦供奉暨送子觀世音菩薩、天上聖母、保儀大夫、保生大帝、文昌帝君、關聖帝君、李池吳朱范五府千歲(王爺公)等神祇。全年供善信大德安奉太歲燈光明燈平安燈文昌燈財利燈祈福臻祥福慧圓滿。正月初一日：子時十一點十五分頭香，賀禧、神恩垂佑。正月初十日：新春開燈安奉『值年太歲星君、平安燈、光明燈、文昌燈、財利燈』祈福元辰光彩八節慶餘。正月十五日：天官大帝聖誕千秋，『祈安植福法會』。二月初二日：福德正神千秋，慶祝『土地公生植福聯歡』活動。暨土地公會聯誼餐會。 二月初三日：文昌帝君梓童聖誕千秋。二月十九日：觀世音菩薩佛誕千秋。三月十五日：保生大帝吳真人聖誕千秋。三月卄三日：天上聖母聖誕千秋，『祈安植福法會』。四月初十日：保儀大夫張巡聖誕千秋。四月十七日：大直土地重劃建廟安座週年慶。四月卄六日：五府千歲李王爺聖誕千秋。四月卄七日：五府千歲范王爺聖誕千秋。六月十五日：五府千歲池王爺聖誕千秋。六月十九日：觀世音菩薩得道千秋。六月卄四日：關聖帝君聖誕千秋。七月十八日：慶讚中元『普渡法會』。七月十九日：值年太歲星君千秋。八月十五日：土地公得道飛昇、五府千歲朱王爺聖誕千秋。八月十六日：福壽會聯誼餐會。十三日起中秋乞龜活動。九月十五日：五府千歲吳王爺聖誕千秋。十月十五日：水官大帝聖誕千秋，『祈安植福法會』。十二月卄二日：年終謝燈，功德圓滿。每月初二、十六日：誦經疏文祈福，爐下第子福慧臻祥。(資料來源：大直植福宮),室內
20,臺北市,中山區,捷運中山站街區_心中山線形公園,🛍️ 商圈市集類,臺北市中山區中山北路二段48巷7號心中山線形公園,,,886-2-21812345,,,都會公園類,自然風景類,自然風景類,,,"{'PositionLon': 121.52059936523438, 'PositionLat': 25.05582046508789, 'GeoHash': 'wsqqt328e'}",非古蹟,"{'PictureUrl1': 'https://www.wowlavie.com/files/article/a1/17491/atl_m_200017491_111.jpg', 'PictureDescription1': '捷運中山站街區_心中山線形公園'}",,「心中山」範圍位於捷運中山站至雙連站之間，北至民生西路，南至南京西路。設計範圍包含中山地下書街公共區域及店鋪、中山站至雙連站間的捷運線形公園、捷運行政大樓後方的B1下凹式廣場及中山地下街爵士廣場，形成了一條綠色廊道生活圈，是新時代臺北都市空間的亮點。創意工作室、風格店家中山北路和南京西路一帶創意工作室、設計工作室及風格獨特的店家林立，內斂而多元，非常適合徒步探索。路上還可以看到許多由舊建築改建的設計感理髮店，如果想改變髮型，歡迎來一場大改造！特色小店心中山線形公園旁還有一些特色小店，提供各式可愛且富有臺灣特色的伴手禮，讓人流連忘返。心中山街區是一個融合了現代創意與傳統特色的獨特空間，無論是文化漫遊、藝術之旅還是特色購物，都能帶給人們難得的悠閒和樂趣。,室外
21,臺北市,中山區,敘舊布袋戲園,🌳 都會休閒類,臺北市中山區吉林路144巷8號,,可參考官網公演節目表,886-2-25231118、886-9-53190345,,http://www.see-join.com.tw/html/index.htm,其他,,,,,"{'PositionLon': 121.52979278564453, 'PositionLat': 25.055999755859375, 'GeoHash': 'wsqqt3r3c'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/361188', 'PictureDescription1': '敘舊布袋戲園'}",,「敘舊布袋戲園」（1992年創立）是台灣首創布袋戲主題餐館，30年來推出的「台灣布袋戲饗宴」吸引各國觀光團先來首都敘舊，坐在板凳上賞玩台文，邊享用台式風味餐飲，開啓寶島快樂旅程，公部門常安排各國貴賓、政要觀賞，帛琉總統（時任參議員）、諾魯總統伉儷特別看過2次（疫情期間接外交泡泡外賓），2013年美國TLC報導為「全球怪餐廳」。「敘舊布袋戲園」擁有同名傳統偶劇團，運用掌中、金光、電視COSPLAY、原住民等台灣各種人偶（因戲碼而異），具「在地、易懂、歡樂」表演特色，除可用台國語外，罕見可以全程用英語演出，採用活潑互動表演方式，讓國內外人士、各年齡層可以看的懂、把玩、上台演、笑聲不斷，拉近台灣傳藝和各國觀眾的距離。劇團多年來不斷獲各單位邀請到國內外表演，曾到大陸、日本（2014故宮國寶九州特展暨國慶酒會），韓國、新加坡、馬來西亞各數次（2017隨柯市長至吉隆坡宣傳世大運）、澳洲、荷蘭、德國（柏林ITB）國際旅展、2022 ITF「文化部」館展演（推展故事獲2022中華電信「有故事的台灣」比賽「民俗技藝」類冠軍）。(資料來源：敘舊布袋戲園),室外
22,臺北市,中山區,文昌宮,🏯 歷史人文類,臺北市中山區民生西路45巷9號,,5:00-21:00,886-2-25210366,,https://www.wenchang.org.tw/?fbclid=IwAR1TBV4yQZc8s7DNhPa77BV4qG5E_lGkam-xFuJwqLcpjpTwGf4FvWBeg7I,廟宇類,,,,,"{'PositionLon': 121.52101135253906, 'PositionLat': 25.059200286865234, 'GeoHash': 'wsqqt3buk'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/91873', 'PictureDescription1': '文昌宮'}",,文昌宮文昌帝君神像，緣於日據時代中國大陸有一商人渡海來台經商，隨身伴駕而至，該商人在客居朝夕禮拜，往後因經商失敗、無心敬神禮佛，乃將神像暫置於一叢林中，一日黃昏，無意中被一婦人發現，不識為何方神祇，回去後邀集多位熱心人士迎回，其中有一老翁，認為係司人間祿籍的文昌帝君，於是在民生西路45巷營建小廟奉祀。往後信徒前來參拜祈求，多有應驗，尤以求取功名者，更能如願。為本區唯一奉祀文昌帝君之重要廟宇，香火鼎盛，每逢考季青年學子前往參拜祈求功名多有應驗。（資料來源文昌宮網站）,室內
23,臺北市,中山區,新生公園_玫瑰園,🌳 都會休閒類,臺北市中山區新生公園,,全天開放,886-2-25850192,,https://www.expopark.taipei/Default.aspx,都會公園類,,都會公園類,,,"{'PositionLon': 121.52909851074219, 'PositionLat': 25.068439483642578, 'GeoHash': 'wsqqt7wf1'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/281894', 'PictureDescription1': '新生公園_玫瑰園'}",,新生公園於民國67年開闢完成，地處新生高架橋、民族東路、松江路、濱江街交界，占地近20公頃。園內設有多樣設施，包括新生溫水游泳池、棒球場、籃球場，還有一個結合環保理念的「迷宮花園」，近年更新闢了「地球旅行遊戲場」，提供大人小孩一個玩樂休憩運動的好去處。公園內還有九座大小不同的雕像散佈公園各角落，分別命名為「悠遊歲月」、「祥和遍大地」、「鶴群」、「希望」、「欣欣向榮」、「友愛和平」、「阿爸的話」、「春天的走向」及「團結」，為公園增添豐富的人文氣息。新生公園於2010臺北花卉博覽會中選定為四大展區之一，納入鄰近的林安泰古厝，規畫為「夢區(新生公園)」、「茶區(林安泰古厝)」以及銜接大佳河濱公園區，以各式花卉、樹木、竹節架構而成的「花之隧道-綠築曉徑」。臺北玫瑰園位於花博新生公園內，是臺北市政府工務局公園路燈工程管理處將養生館戶外展區改種植玫瑰，於2021年新增3個園區「五彩玫瑰園」、「育種家花園」和「園藝植物布展區」，2022年新建園區「祕密花園」打造浪漫心型水景區，提供民眾更多拍照打卡的環境。另因鄰近松山機場，不時還能看到飛機從頭頂上低空呼嘯而過，園區美景配上劃空而過的飛機，絕對是獨一無二的畫面。每年3月的臺北玫瑰展更是不容錯過，來自世界各地的玫瑰品種聚集在此，展區內也會有各式造景及裝置藝術，非常適合情侶、夫妻、家庭一同來此賞花，享受被玫瑰包圍的浪漫氣氛。,室外
24,臺北市,中山區,晴光市場,🛍️ 商圈市集類,臺北市中山區中山北路三段15 之19號,,,886-2-25505220,,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=FA0ACEB102155AD4,小吃/特產類,,,,,"{'PositionLon': 121.52288055419922, 'PositionLat': 25.064369201660156, 'GeoHash': 'wsqqt6f68'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/content/images/attractions/574130/1024x768_attractions-image-7capk-qifea06rmthguutw.jpg', 'PictureDescription1': '晴光市場'}",,晴光市場有別於其他夜市的獨特魅力，在於幾間歷久不衰的舶來商店與珠寶店，所販賣的外國服飾、精品百貨與珠寶飾品，仍吸引相當多的顧客前來精挑細選 ，除此之外，傳統夜市所要具備的特產小吃，更是令人讚不絕口，其中以晴光油飯、蔡家甜不辣、晴光意麵、晴光紅豆餅最為知名，保證讓您大快朵頤。婚紗街︰位於晴光市場旁的中山北路上，到處林立婚紗禮服裝潢，是條讓人充滿幸福與浪漫的特殊街景，一整排繽紛浪漫的櫥窗展示，美不勝收，是台北著名的婚紗攝影街。雙城街小吃區︰位於晴光公園雙城街十、十三巷口至農安街段，晴光市場旁邊，這裡也是以飲食為特色，每到用餐時間，聚集大量消費客源，美味小吃也不少，可搭配晴光市場一起遊玩喔。(資料來源：臺北市政府資訊局),室外
25,臺北市,中山區,松錦公園,🌳 都會休閒類,臺北市中山區民生東路二段127巷松錦2號公園,,,886-2-25850192,,,都會公園類,,,,,"{'PositionLon': 121.53211212158203, 'PositionLat': 25.059619903564453, 'GeoHash': 'wsqqt9byz'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/192862', 'PictureDescription1': '松錦公園'}",,松錦公園分為松錦一號公園與松錦二號公園，同樣位於民生東路二段與吉林路交界，且鄰近捷運行天宮站，坐落於住宅區內，提供當地居民一個散步休憩的場所。公園內的植栽造景維持得乾淨整潔，園區內的涼亭舒適寬廣成為民眾交流談天的社交空間，此外松錦公園鄰近松江市場，可以順道至松江市場買些生鮮、日用品及走走逛逛。,室外
